Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized,Group
CAF-657,forage_static,8.59234940135026,1.0733380631108604,,157.31183374343712,NH
CAF-657,forage_dynamic_simdrop,8.964646595721689,2.5928376290785087,,153.05408917941767,NH
CAF-657,forage_dynamic_multimodal_alpha=0.0,8.476336909325052,0.9670795904964156,,157.7162499225674,NH
CAF-657,forage_dynamic_multimodal_alpha=0.1,8.38151710740703,1.1280190302833786,,157.54388383370988,NH
CAF-657,forage_dynamic_multimodal_alpha=0.2,8.381520518778098,1.1280202004287785,,157.54388383370815,NH
CAF-657,forage_dynamic_multimodal_alpha=0.30000000000000004,8.81800490317319,1.9665178835514368,,155.61349384651322,NH
CAF-657,forage_dynamic_multimodal_alpha=0.4,8.861088057464297,2.277381640561157,,154.8267380191708,NH
CAF-657,forage_dynamic_multimodal_alpha=0.5,8.92087716681304,2.2342511984802567,,154.75964317108296,NH
CAF-657,forage_dynamic_multimodal_alpha=0.6000000000000001,8.92750730207041,2.5666425411232985,,153.23929798143473,NH
CAF-657,forage_dynamic_multimodal_alpha=0.7000000000000001,8.927496374455918,2.5666400345854443,,153.23929798142427,NH
CAF-657,forage_dynamic_multimodal_alpha=0.8,9.04175622465247,2.569542165657729,,153.03197539213852,NH
CAF-657,forage_dynamic_multimodal_alpha=0.9,8.964659187825685,2.5928407414316736,,153.05408917944618,NH
CAF-657,forage_dynamic_multimodal_alpha=1.0,8.964658930358294,2.5928401039550955,,153.05408917944317,NH
CAF-657,forage_dynamic_norms_associative,8.550040352075598,3.393192948860817,,153.97158645850007,NH
CAF-657,forage_dynamic_norms_categorical,8.228346098765757,1.7131030299979904,,156.85518424620466,NH
CAF-657,forage_dynamic_delta_rise=0.0_fall=0.0,8.630014631431854,3.496997666000401,,151.16814909454166,NH
CAF-657,forage_dynamic_delta_rise=0.0_fall=0.25,8.630005318730248,3.4970010464042303,,151.16814909456704,NH
CAF-657,forage_dynamic_delta_rise=0.0_fall=0.5,8.63001132002108,3.4969925801250468,,151.1681490945592,NH
CAF-657,forage_dynamic_delta_rise=0.0_fall=0.75,8.803900937883201,3.2942899232003224,,150.66673025534803,NH
CAF-657,forage_dynamic_delta_rise=0.0_fall=1.0,9.067536264132018,3.1287650658013297,,150.65704247014617,NH
CAF-657,forage_dynamic_delta_rise=0.25_fall=0.0,8.587775749345436,3.447347080504789,,151.74787031856485,NH
CAF-657,forage_dynamic_delta_rise=0.25_fall=0.25,8.58778118103276,3.4473460613265408,,151.74787031855217,NH
CAF-657,forage_dynamic_delta_rise=0.25_fall=0.5,8.587782584044557,3.44734973791502,,151.74787031855732,NH
CAF-657,forage_dynamic_delta_rise=0.25_fall=0.75,8.763801479376498,3.244499704526815,,151.23510189068486,NH
CAF-657,forage_dynamic_delta_rise=0.25_fall=1.0,9.067516849071897,3.1287627187420872,,150.6570424701265,NH
CAF-657,forage_dynamic_delta_rise=0.5_fall=0.0,8.348878870703883,3.902258074363601,,151.62876788285965,NH
CAF-657,forage_dynamic_delta_rise=0.5_fall=0.25,8.348880839028702,3.9022687598398793,,151.62876788283918,NH
CAF-657,forage_dynamic_delta_rise=0.5_fall=0.5,8.348875939329064,3.902263251811719,,151.62876788283586,NH
CAF-657,forage_dynamic_delta_rise=0.5_fall=0.75,8.425582578471817,4.015218687127891,,150.54885773289598,NH
CAF-657,forage_dynamic_delta_rise=0.5_fall=1.0,8.795477251130857,3.7227538486806906,,150.19919430189427,NH
CAF-657,forage_dynamic_delta_rise=0.75_fall=0.0,8.34887245774633,3.9022611593946817,,151.6287678828499,NH
CAF-657,forage_dynamic_delta_rise=0.75_fall=0.25,8.348881728827537,3.902266123864061,,151.6287678828343,NH
CAF-657,forage_dynamic_delta_rise=0.75_fall=0.5,8.348874337096992,3.902264397968844,,151.62876788283626,NH
CAF-657,forage_dynamic_delta_rise=0.75_fall=0.75,8.425578382246758,4.01521003285036,,150.54885773291608,NH
CAF-657,forage_dynamic_delta_rise=0.75_fall=1.0,8.795477650860608,3.722755494184558,,150.19919430188992,NH
CAF-657,forage_dynamic_delta_rise=1.0_fall=0.0,8.009374014765534,4.936219124614061,,152.01690826401702,NH
CAF-657,forage_dynamic_delta_rise=1.0_fall=0.25,8.009363233547518,4.936221594469176,,152.01690826401037,NH
CAF-657,forage_dynamic_delta_rise=1.0_fall=0.5,8.009358795625639,4.936221326620047,,152.01690826402188,NH
CAF-657,forage_dynamic_delta_rise=1.0_fall=0.75,8.087779624603817,5.018469413990523,,150.85632212909772,NH
CAF-657,forage_dynamic_delta_rise=1.0_fall=1.0,8.421012688151153,4.607320599721183,,150.2869793610011,NH
CAF-657,forage_phonologicalstatic,8.576032775633887,1.0604083966970077,0.0174444654360776,157.25831035719227,NH
CAF-657,forage_phonologicaldynamicglobal_simdrop,8.953068463480705,2.5707585190585336,0.0077846446322766,153.04329508968414,NH
CAF-657,forage_phonologicaldynamiclocal_simdrop,8.978134241478125,2.6369231296239724,-0.0158396682075608,153.02194752574312,NH
CAF-657,forage_phonologicaldynamicswitch_simdrop,8.917822100706847,2.590372018998154,0.0730753733611037,152.8026089249439,NH
CAF-657,forage_phonologicaldynamicglobal_multimodal_alpha=0.0,8.46166218031585,0.9565277285331548,0.0180531305448095,157.6589787925912,NH
CAF-657,forage_phonologicaldynamiclocal_multimodal_alpha=0.0,8.448707816048623,0.9471399193229948,0.0334353520552894,157.53170010817533,NH
