Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized,Group
CAF-657,forage_static,8.75067130084238,1.0926701694218257,,163.0347238064309,NH
CAF-657,forage_dynamic_simdrop,8.975103376655301,2.2220415104158078,,158.567243237805,NH
CAF-657,forage_phonologicalstatic,8.698812655417822,1.0616664860700196,0.0241069228953796,162.9279916124007,NH
CAF-657,forage_phonologicaldynamicglobal_simdrop,8.946208599303477,2.1889897538700165,0.0109108951869427,158.5456837878095,NH
CAF-657,forage_phonologicaldynamiclocal_simdrop,8.95590118749582,2.192684723077708,0.0097690521780785,158.5554305064548,NH
CAF-657,forage_phonologicaldynamicswitch_simdrop,8.965971453577849,2.2216864140422303,0.0132459243990838,158.55708841991608,NH
CAF-657,forage_random_baseline,0.0,0.0,,177.9940845685009,NH
CAJ-663,forage_static,7.855543223762639,0.8142600857178788,,114.47635400359994,NH
CAJ-663,forage_dynamic_simdrop,8.109333468272501,1.7479740241840884,,112.34835710130828,NH
CAJ-663,forage_phonologicalstatic,7.68196370514244,0.7414056381899202,0.0749476108028665,113.74267627426524,NH
CAJ-663,forage_phonologicaldynamicglobal_simdrop,7.923201910593055,1.6111433107721922,0.0662575785034604,111.78101809994558,NH
CAJ-663,forage_phonologicaldynamiclocal_simdrop,7.903399572596327,1.5868325615463366,0.0790435339083352,111.75481310459824,NH
CAJ-663,forage_phonologicaldynamicswitch_simdrop,8.103439484819846,1.74762524938519,0.0308512178734889,112.3165438643878,NH
CAJ-663,forage_random_baseline,0.0,0.0,,122.75454108172474,NH
CAM-666,forage_static,9.643760014856994,1.7310626646669662,,136.0838410152064,NH
CAM-666,forage_dynamic_simdrop,9.47950436755448,2.2573372566770065,,134.79654846799497,NH
CAM-666,forage_phonologicalstatic,9.808404322210418,1.870859203976701,-0.0518392750545004,135.71716268169428,NH
CAM-666,forage_phonologicaldynamicglobal_simdrop,9.604857889512774,2.4387451079176325,-0.0544913333186945,134.39836805383072,NH
CAM-666,forage_phonologicaldynamiclocal_simdrop,9.576151532095537,2.375259961020353,-0.0354548751262962,134.66594514097162,NH
CAM-666,forage_phonologicaldynamicswitch_simdrop,9.43088778972836,2.2550989654261246,-0.125714285695352,134.36399868027425,NH
CAM-666,forage_random_baseline,0.0,0.0,,153.44317635215594,NH
CAP-671,forage_static,10.380102778729764,1.190623081807575,,102.44302862291464,NH
